آ	اس	رم	1.000000
شماره	یک	این	0.166667
شماره	یکی	از	1.000000
شنیده	شدن	صدای	0.750000
شنیده	شده	است	0.666667
شنیده	می	شود	1.000000
شهر	اظهار	کرد	0.666667
شهر	باقی	مانده	1.000000
شهر	برگزار	شد	0.428571
شهر	به	شهر	0.078947
شهر	به	صورت	0.078947
شهر	به	عنوان	0.078947
شهر	خبر	داد	1.000000
شهر	در	وضعیت	0.452381
شهر	را	به	0.108108
شهر	را	از	0.108108
شهر	را	در	0.108108
شهر	قرار	دارد	0.428571
شهر	ممنوع	است	1.000000
شهر	هستند	و	0.600000
شهر	و	روستا	0.186047
شهر	وجود	دارد	1.000000
شهر	یکی	از	1.000000
شکل	است	که	0.777778
شکل	بود	که	0.750000
شکل	خواهد	گرفت	0.833333
شکل	دادن	به	1.000000
شکل	دهد	و	1.000000
شکل	دیگری	به	0.272727
شکل	گرفت	و	0.368421
شکل	گرفته	است	0.373134
شکل	گرفته	و	0.238806
شکل	گرفته	بود	0.134328
شکل	گرفته	که	0.074627
شکل	گیری	این	0.222222
شکل	گیری	است	0.166667
شکلی	که	در	0.266667
شکلی	که	همه	0.200000
شگفت	زده	شدم	0.250000
صاف	تا	کمی	0.800000
صحیح	از	این	0.500000
صحیح	است	و	0.571429
صد	در	صد	1.000000
صد	هزار	نفر	0.571429
صدا	در	آمده	0.333333
صدا	و	تصویر	0.363636
صدای	یکی	از	1.000000
صدها	تن	از	0.625000
صدها	زن	و	0.750000
صدها	میلیون	دلار	0.750000
صدها	نفر	از	0.687500
صدها	هزار	نفر	0.666667
صندوق	توسعه	ملی	0.950000
صندوق	درآمد	ثابت	1.000000
صندوق	های	رای	0.750000
ضرب	گلوله	از	0.333333
ضرب	گلوله	نیروهای	0.333333
ضربان	قلب	را	0.266667
ضربان	قلب	سریع	0.200000
ضمن	استقبال	از	1.000000
ضمن	اشاره	به	1.000000
ضمن	اعلام	این	0.428571
ضمن	این	که	0.727273
ضمن	اینکه	در	0.111111
ضمن	اینکه	برای	0.061728
ضمن	اینکه	باید	0.061728
ضمن	اینکه	این	0.061728
ضمن	اینکه	از	0.037037
ضمن	اینکه	با	0.037037
ضمن	اینکه	به	0.037037
ضمن	بیان	اینکه	0.850000
ضمن	تبریک	دهه	0.375000
ضمن	تشکر	از	0.950000
ضمن	تلاش	برای	1.000000
ضمن	حضور	در	0.833333
ضمن	شرکت	در	1.000000
ضمن	محکوم	کردن	1.000000
طراحی	داخلی	این	0.500000
طراحی	شده	است	0.430380
طراحی	شده	که	0.126582
طراحی	شده	بود	0.113924
طراحی	شده	و	0.088608
طراحی	شده	توسط	0.050633
طراحی	شده	به	0.037975
طراحی	شده	تا	0.037975
طراحی	شود	تا	1.000000
طراحی	صحنه	و	0.750000
طراحی	و	ساخت	0.295455
طراحی	و	تولید	0.159091
طراحی	و	ساخته	0.136364
طراحی	و	اجرا	0.113636
طراحی	و	توسعه	0.068182
طراحی	وب	سایت	1.000000
طراحی	کردند	که	1.000000
طراحی	کرده	است	0.294118
طراحی	کرده	بودند	0.235294
طرف	در	این	0.428571
طرف	در	مورد	0.214286
طرف	دیگر	هم	0.056604
طرف	را	بررسی	0.375000
طرف	شده	است	1.000000
طرف	مقابل	را	0.200000
طرف	مقابل	به	0.085714
طرف	و	آن	0.500000
طریق	تماس	با	1.000000
طریق	یکی	از	0.833333
عالی	آموزش	و	0.857143
عالی	امنیت	ملی	1.000000
عالی	برای	دریافت	0.300000
عالی	بیمه	سلامت	1.000000
عالی	دولت	در	0.909091
عالی	کار	برای	0.130435
عالی	کار	با	0.130435
عالی	کار	گفت	0.130435
عالی	کشور	فرستاده	0.187500
عجیب	است	که	0.800000
عجیب	اما	واقعی	1.000000
عجیب	باشد	اما	0.750000
عجیب	به	نظر	0.444444
عجیب	بود	که	0.666667
عجیب	نیست	که	0.800000
عجیب	و	غریب	0.650000
عراق	آغاز	شد	1.000000
عراق	است	که	0.750000
عراق	اعلام	کرد	0.900000
عراق	به	اتهام	0.090909
عراق	به	عنوان	0.090909
عراق	خبر	داد	0.714286
عراق	در	این	0.209302
عراق	در	سال	0.093023
عراق	را	به	0.171429
عراق	را	بر	0.085714
عراق	رخ	داد	1.000000
عراق	هم	گفت	0.400000
عراق	و	در	0.088235
عراق	گفتگو	کرد	1.000000
عرض	دارد	و	1.000000
عرض	می	کنم	1.000000
عرض	چند	ثانیه	0.272727
عرض	کنم	که	0.333333
عرضه	آن	به	0.500000
عرضه	به	بازار	0.454545
عرضه	بیش	از	1.000000
عرضه	خواهد	شد	0.866667
عرضه	در	بازار	0.300000
عرضه	سوخت	و	0.500000
عرضه	شد	که	0.333333
عرضه	شد	و	0.250000
عرضه	شده	است	0.333333
عرضه	شده	در	0.238095
عرضه	می	شود	0.444444
عرضه	می	شوند	0.333333
عرضه	میکند	و	0.500000
عرضه	میکنند	و	0.750000
عرضه	و	تقاضا	0.636364
عرضه	و	فروش	0.181818
عرضه	کند	که	0.600000
عرضه	گوشت	قرمز	0.666667
عصر	امروز	در	0.268657
عصر	امروز	به	0.089552
عصر	امروز	چهارشنبه	0.089552
عصر	امروز	با	0.074627
عصر	امروز	دوشنبه	0.059701
عصر	امروز	از	0.044776
عصر	امروز	جمعه	0.044776
عصر	امروز	شنبه	0.044776
عصر	جمعه	در	0.375000
عصر	دوشنبه	در	0.750000
عصر	روز	گذشته	0.400000
عصر	روز	پنجشنبه	0.200000
عصر	سه	شنبه	1.000000
عصر	شنبه	در	0.714286
عصر	پنجشنبه	در	0.642857
عصر	چهارشنبه	در	0.666667
عضو	آن	است	0.428571
عضو	این	سازمان	0.300000
عضو	تیم	ملی	0.666667
عضو	دفتر	سیاسی	0.900000
عمل	آمد	و	0.600000
عمل	جراحی	قرار	0.250000
عمل	خواهد	آمد	0.666667
عمل	خواهد	کرد	0.250000
عمل	را	در	0.375000
عمل	شدند	و	1.000000
عمل	شده	است	0.333333
عمل	شده	و	0.333333
عمل	شود	و	0.375000
عمل	می	کند	0.500000
عمل	می	کنند	0.318182
عمل	میکند	و	0.466667
عمل	میکند	که	0.200000
عمل	میکنند	که	0.307692
عمل	میکنند	و	0.230769
عمل	کرد	و	0.625000
عمل	کرده	است	0.410256
عمل	کرده	و	0.358974
عمل	کند	و	0.714286
عمل	کنند	و	0.285714
غذا	خوردن	و	0.294118
غذا	خوردن	را	0.176471
غذا	و	دارو	0.671429
غذایی	است	که	0.500000
غذایی	خود	اضافه	0.227273
غذایی	خود	حذف	0.227273
غذایی	خود	از	0.136364
غذایی	سالم	برای	0.227273
غذایی	سالم	و	0.181818
غذایی	که	با	0.272727
غرب	اروپا	به	0.500000
غرب	این	کشور	0.714286
غرب	به	شرق	0.192308
غرب	به	ویژه	0.153846
غرب	جنوب	غرب	0.750000
غرب	در	حال	0.142857
غرب	را	به	0.444444
غرب	شمال	غرب	0.833333
غرب	و	جنوب	0.181818
غرب	و	شمال	0.151515
غرب	و	شرق	0.151515
غرب	و	آمریکا	0.090909
غرب	و	روسیه	0.090909
غرب	کشور	و	0.142857
غربی	ادامه	داد	1.000000
غربی	از	جمله	0.363636
غربی	به	ویژه	0.230769
غربی	را	از	0.300000
غربی	را	به	0.300000
غربی	نسبت	به	1.000000
غربی	و	شرقی	0.264706
غربی	و	مرکزی	0.176471
غربی	و	جنوبی	0.088235
غربی	گفت	در	0.214286
فارغ	از	اینکه	0.259259
فارغ	از	این	0.148148
فارغ	از	هر	0.111111
فراهم	است	و	0.800000
فراهم	خواهد	کرد	0.400000
فراهم	خواهد	شد	0.400000
فراهم	خواهد	بود	0.200000
فراهم	شد	و	0.375000
فراهم	شدن	زمینه	0.500000
فراهم	شده	است	0.666667
فراهم	شده	بود	0.133333
فراهم	شود	تا	0.300000
فراهم	شود	که	0.250000
فراهم	شود	و	0.200000
فراهم	می	کند	0.666667
فراهم	می	شود	0.166667
فراهم	میکند	و	0.333333
فراهم	میکند	تا	0.285714
فراهم	میکند	که	0.142857
فراهم	میکنند	تا	0.375000
فراهم	نشده	است	0.750000
فراهم	کردن	زمینه	0.187500
فراهم	کرده	است	0.710526
فراهم	کرده	که	0.105263
فراهم	کرده	تا	0.078947
فراهم	کند	و	0.352941
فراهم	کند	تا	0.294118
فراهم	کنند	اما	0.272727
فراهم	کنند	و	0.272727
فراهم	کنیم	تا	0.538462
فراهم	کنیم	که	0.230769
فردا	از	ساعت	0.500000
فردا	سه	شنبه	1.000000
فردا	شنبه	دی	0.300000
فردا	و	پس	0.300000
فردا	پرداخت	و	0.750000
فردا	پنج	شنبه	1.000000
فرزند	خود	را	0.363636
فرزند	خود	در	0.272727
فرزند	زیر	سال	1.000000
فرض	کنید	در	0.250000
فرق	می	کند	0.833333
فرق	کرده	است	0.666667
فرقی	نمی	کند	1.000000
فرو	رفته	است	0.428571
فرو	ریخته	با	0.600000
فروخته	شد	و	1.000000
فروخته	شده	است	0.400000
فروش	این	محصول	0.300000
فروش	مواد	مخدر	1.000000
فروش	می	رسد	0.625000
فروش	نفت	و	0.166667
فروش	نفت	را	0.166667
فروش	نفت	به	0.166667
فروش	نفت	است	0.125000
فروش	و	پشتیبانی	0.166667
فروش	وجود	ندارد	0.750000
فصل	آینده	در	0.193548
فصل	آینده	هم	0.096774
فصل	آینده	است	0.096774
فصل	اول	این	0.125000
فصل	اول	به	0.125000
فصل	اول	در	0.093750
فصل	بعد	در	0.250000
فصل	بهار	و	0.200000
فصل	بیست	و	1.000000
فصل	بیش	از	1.000000
فصل	جدید	را	0.117647
فصل	حضور	در	0.571429
فصل	خود	را	0.428571
فصل	در	سه	0.333333
فصل	دوم	این	0.139535
فصل	دوم	سریال	0.116279
فصل	دوم	زخم	0.069767
فصل	دوم	را	0.069767
فصل	دیگر	با	0.272727
فصل	دیگر	در	0.272727
فصل	را	به	0.272727
فصل	سرد	سال	0.800000
فصل	سوم	سریال	0.222222
فصل	سیاسی	بحران	0.750000
فصل	قبل	را	0.103448
فصل	قسمت	کی	1.000000
فصل	ماهی	سفید	1.000000
فصل	نقل	و	1.000000
فصل	و	نیم	0.150000
فصل	پوست	شیر	1.000000
فصل	پیش	رو	0.666667
فصل	گذشته	و	0.085106
فصل	گذشته	به	0.063830
فصل	گذشته	در	0.063830
فصل	گذشته	پس	0.063830
فضایی	اروپا	در	0.571429
فضایی	است	که	1.000000
فضایی	ایالات	متحده	0.833333
فضایی	جانسون	ناسا	1.000000
فضایی	جیمز	وب	1.000000
فضایی	را	به	0.176471
فضایی	را	برای	0.176471
فضایی	را	در	0.176471
فلسفه	برای	کودکان	1.000000
فوتبال	است	که	0.500000
فوتبال	اظهار	داشت	1.000000
فوتبال	این	کشور	0.333333
فوتبال	این	باشگاه	0.222222
فوتبال	با	بیان	0.333333
فوتبال	بازی	کند	0.235294
فوتبال	بازی	میکرد	0.176471
فوتبال	حرفه	ای	1.000000
فوتبال	خود	را	1.000000
فوتبال	را	به	0.125000
فوتبال	زیر	سال	1.000000
فوتبال	صنعت	نفت	1.000000
فوتبال	قصد	دارد	1.000000
فوتبال	ما	را	0.129032
فوتبال	همین	است	1.000000
فوتبال	پس	از	1.000000
فکر	می	کنم	0.377358
فکر	می	کنند	0.132075
فکر	می	کنید	0.094340
فکر	می	کنیم	0.075472
فکر	می	کردند	0.056604
فکر	می	کردم	0.056604
فکر	می	کنی	0.056604
فکر	می	کند	0.056604
فکر	میکرد	که	0.300000
فکر	میکردم	که	0.333333
فکر	میکند	که	0.500000
فکر	میکنم	که	0.104167
فکر	میکنم	در	0.083333
فکر	میکنم	این	0.052083
فکر	میکنم	ما	0.052083
فکر	میکنم	باید	0.041667
فکر	میکنم	یک	0.031250
فکر	میکنند	که	0.481481
فکر	میکنیم	که	0.230769
فکر	نمی	کنم	0.428571
فکر	کرد	که	0.307692
فکر	کرد	و	0.230769
فکر	کردن	به	0.523810
فکر	کند	که	0.400000
فکر	کنند	که	0.428571
فکر	کنید	که	0.750000
فکر	کنیم	که	0.333333
فکری	به	حال	0.545455
فکری	و	سیاسی	0.375000
فکری	کودکان	و	1.000000
فیلم	از	این	0.166667
فیلم	با	بازی	0.450000
فیلم	بعد	از	1.000000
فیلم	در	حال	0.129032
فیلم	را	در	0.133333
فیلم	را	از	0.133333
فیلم	روی	پرده	0.750000
فیلم	ساعت	صبح	0.800000
فیلم	مربوط	به	1.000000
فیلم	مشاهده	میکنید	1.000000
فیلم	مقاومت	به	0.600000
فیلم	نت	و	0.600000
فیلم	ها	و	0.500000
فیلم	های	کوتاه	0.214286
فیلم	و	سریال	0.478261
فیلم	و	عکس	0.152174
فیلم	و	هنر	0.065217
فیلم	وجود	دارد	1.000000
فیلم	پنجشنبه	ساعت	1.000000
فیلم	چرا	گریه	1.000000
فیلم	کوتاه	به	0.150000
فیلم	کوتاه	در	0.150000
فیلم	کودک	و	0.625000
فیلم	یکی	از	0.750000
قابل	اجرا	و	0.272727
قابل	اجرا	است	0.272727
قابل	احترام	است	0.428571
قابل	استفاده	است	0.423077
قابل	استفاده	مجدد	0.192308
قابل	اعتماد	و	0.312500
قابل	انجام	است	0.666667
قابل	انکار	است	0.750000
قابل	بررسی	است	0.750000
قابل	بیان	است	0.750000
قابل	توجه	است	0.188679
قابل	توجه	در	0.094340
قابل	توجه	و	0.075472
قابل	توجه	این	0.047170
قابل	توجه	دیگر	0.047170
قابل	توجه	بود	0.047170
قابل	توجه	هستند	0.028302
قابل	توجه	به	0.028302
قابل	توجه	از	0.028302
قابل	حل	است	0.444444
قابل	درمان	است	1.000000
قابل	درک	است	0.583333
قابل	دریافت	است	0.750000
قابل	دسترس	است	0.600000
قابل	دفاع	است	0.400000
قابل	قبول	است	0.215385
قابل	قبول	نیست	0.215385
قابل	قبول	و	0.153846
قابل	قبول	را	0.046154
قابل	مشاهده	است	0.500000
قابل	مشاهده	و	0.173913
قابل	مشاهده	هستند	0.108696
قابل	معامله	در	0.666667
قابل	ملاحظه	ای	0.600000
قابل	پیش	بینی	1.000000
قاشق	و	چنگال	0.600000
قانونی	است	و	0.285714
قانونی	است	که	0.285714
قانونی	خود	در	0.352941
قانونی	خود	را	0.352941
قانونی	در	کشور	0.130435
قانونی	در	این	0.130435
قانونی	فیلم	و	1.000000
قانونی	منتقل	شد	0.875000
قبل	آغاز	شد	0.428571
قبل	آغاز	شده	0.428571
قبل	از	آن	0.073922
قبل	از	اینکه	0.071869
قبل	از	انقلاب	0.055441
قبل	از	شروع	0.049281
قبل	از	این	0.041068
قبل	از	بازی	0.032854
قبل	از	پایان	0.030801
قبل	از	خرید	0.030801
قبل	از	آغاز	0.026694
قبل	از	سال	0.026694
قبل	از	هر	0.022587
قبل	از	رسیدن	0.020534
قبل	از	خواب	0.020534
قبل	از	ورود	0.018480
قبل	از	جنگ	0.014374
قبل	از	انتخابات	0.012320
قبل	از	سفر	0.012320
قبل	از	انجام	0.010267
قبل	از	اقدام	0.010267
قبل	از	حضور	0.010267
قبل	از	مصرف	0.008214
قبل	از	دولت	0.008214
قبل	از	استفاده	0.008214
قبل	از	جام	0.008214
قبل	از	غذا	0.008214
قبل	از	ازدواج	0.008214
قبل	از	ظهر	0.008214
قبل	از	جنایت	0.006160
قبل	از	پیروزی	0.006160
قبل	از	وقوع	0.006160
قبل	با	حضور	0.157895
قبل	بود	که	0.750000
قبل	بیش	از	1.000000
قبل	داشته	است	0.833333
قبل	درصد	رشد	0.571429
قبل	و	بعد	0.400000
قبل	و	در	0.160000
قبل	یکی	از	1.000000
قتل	او	را	0.600000
قتل	رسیده	است	0.454545
قتل	رسیده	بود	0.454545
قتل	عام	مردم	0.187500
قتل	عام	در	0.187500
قتل	و	برای	0.272727
قتل	یکی	از	0.800000
قرمز	شهر	در	1.000000
قرمز	و	آبی	0.250000
قرمز	و	مرغ	0.187500
قرن	قبل	از	0.750000
قسمت	از	این	0.133333
قسمت	از	بدن	0.133333
قسمت	از	برنامه	0.133333
قسمت	بیست	و	1.000000
قسمت	دیگری	از	1.000000
قسمت	فصل	پوست	0.833333
